region,provincia,distrito,codigo_del_recurso,nombre_del_recurso,categoria,tipo_de_categoria,sub_tipo_categoria,url,latitud,longitud,fecha_de_corte
Cusco,Acomayo,Acos,12503,Reserva Comunal De Vicuñas De Huayqui,1. Sitios Naturales,N. Areas Protegidas,Reservas Comunales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12503,-71.7383367,-13.95146,2025-10-13
Cusco,Acomayo,Acos,12506,Quebrada De Mayu Huillca,1. Sitios Naturales,N. Zonas Paisajisticas,Lugares Pintorescos De Flora Y Fauna,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12506,-71.7509583,-13.9507367,2025-10-13
Junin,Jauja,Masma Chicche,12521,Bosque De Pinos De Torrepampa,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12521,-75.3779,-11.795984,2025-10-13
Cusco,Acomayo,Acos,12499,Fiesta De La Pichunchada,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12499,,,2025-10-13
Puno,Carabaya,Usicayos,12533,Sitio Arqueológico De Marka Marka,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12533,-69.9683147692793,-14.123102706790712,2025-10-13
Puno,Carabaya,Usicayos,12532,Sitio Arqueológico Marka Marka Ii,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12532,-69.915,-14.1209,2025-10-13
Puno,Carabaya,Usicayos,12530,Puente Natural Th'Usnachaka,1. Sitios Naturales,M. Cavidades Naturales,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12530,-69.96683696290796,-14.12335204633428,2025-10-13
Puno,Carabaya,Usicayos,12529,Complejo Arqueológico Phisqa Punku,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12529,-69.8809,-14.1079,2025-10-13
Puno,Sandia,Sandia,12562,Festividad Del Señor De Pacaypampa,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12562,,,2025-10-13
Cusco,Acomayo,Acos,12536,Zona  Arqueologico De Tambo Pukara,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12536,-71.7097433,-14.0072727,2025-10-13
Cusco,Acomayo,Acos,12502,Templo Colonial San Miguel Arcangel  De Acos,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12502,-71.7384,-13.9511433,2025-10-13
Junin,Jauja,Masma Chicche,12520,Mirador De Rumichurco,1. Sitios Naturales,N. Zonas Paisajisticas,Miradores Naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12520,-75.330779,-11.812172,2025-10-13
Puno,Sandia,Patambuco,12620,Bosque De Piedras De Mula Kancha,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12620,-69.86469457095625,-14.472391072090458,2025-10-13
Arequipa,Islay,Punta De Bombon,12554,Festividad De San Pedro De Catas,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12554,,,2025-10-13
Ucayali,Coronel Portillo,Yarinacocha,12734,Restinga De Yarina,1. Sitios Naturales,O. Otros,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12734,-74.590699,-8.343638,2025-10-13
Ayacucho,Huamanga,Vinchos,12647,Tradiciones Del Toro Watay,3. Folclore,Creencias Populares,Tradiciones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12647,,,2025-10-13
Cusco,Acomayo,Acos,12497,Plaza Colonial San Miguel Arcangel De  Acos,2. Manifestaciones Culturales,Lugares Historicos,Plaza,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12497,-71.7383367,-13.95146,2025-10-13
Pasco,Oxapampa,Puerto Bermudez,12883,Catarata Janiriani,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12883,-74.776391,-10.504205,2025-10-13
Cusco,Acomayo,Acos,12572,El Cañon Del Rio Apurimac -  Sector Acos,1. Sitios Naturales,E. Canones,Canones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12572,-71.7576,-13.95553,2025-10-13
Junin,Jauja,Masma Chicche,12525,Gruta De Walimachay,1. Sitios Naturales,M. Cavidades Naturales,Grutas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12525,-75.3587949222,-11.75133988734,2025-10-13
Cajamarca,Cajamarca,Cajamarca,12544,Casona Miguel Espinach,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12544,-78.51898,-7.15763,2025-10-13
Junin,Jauja,Masma Chicche,12519,Mirador El Leon Dormido,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Miradores,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12519,-75.389417,-11.787573,2025-10-13
Huanuco,Huanuco,Amarilis,12585,Casona Del Fundo El Prado,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casona,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12585,-76.20132,-9.90948,2025-10-13
Cusco,Acomayo,Acos,12527,Festividad De La Virgen Natividad De Acos,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12527,,,2025-10-13
Huanuco,Maranon,La Morada,12759,Catarata La Cortina,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12759,-76.287925,-8.82398,2025-10-13
Pasco,Oxapampa,Puerto Bermudez,12843,Comunidad Nativa Alto San Martín De Quirishari,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12843,-75.02035,-10.21923,2025-10-13
Huanuco,Maranon,La Morada,12619,Catarata Los Novios,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12619,-75.999997,-9.999997,2025-10-13
Piura,Morropon,Santa Catalina De Mossa,12545,Catarata El Sitán De Higuerones,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12545,-79.868434,-5.1519,2025-10-13
Cusco,Canas,Layo,12609,Templo De San Lucas De Layo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12609,-71.1557618,-14.4937628,2025-10-13
Cusco,Canas,Layo,12566,Laguna Langui Layo - Sector Layo ,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12566,-71.1579059,-14.4966623,2025-10-13
Lima,Oyon,Pachangara,13147,Leyenda De La Mamahuarmi,3. Folclore,Creencias Populares,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13147,,,2025-10-13
Lima,Oyon,Pachangara,13238,Artesanía Del Centro Poblado De Santa María Magdalena De Pachangara,3. Folclore,Artesania Y Artes,"Tejidos(Lanas, Fibras De Animales, Fibra Vegetal. Etc)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13238,,,2025-10-13
Huanuco,Huanuco,Chinchao,12569,Casa Hacienda Yuncán,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa-Hacienda,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12569,-76.131,-9.82386,2025-10-13
Moquegua,Mariscal Nieto,San Antonio,13247,Bodega La Gran Cepa,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones Industriales,"Bodegas De Pisco, Vinos Y/U Otros Licores",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13247,-71.001958,-17.335872,2025-10-13
Lima,Huarochiri,Lahuaytambo,12573,Sitio Arqueologico Lupo,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12573,-76.40907,-12.082081,2025-10-13
Moquegua,Mariscal Nieto,San Antonio,13326,Bodega Agroindustrias Manchego,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones Industriales,"Bodegas De Pisco, Vinos Y/U Otros Licores",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13326,-70.980603,-17.224059,2025-10-13
Huanuco,Huanuco,Churubamba,12973,Iglesia San Juan Bautista,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12973,-76.14673,-9.83922,2025-10-13
Huanuco,Huanuco,Amarilis,12589,Laguna Paccha Pozo,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12589,-76.1197,-9.9384,2025-10-13
Huanuco,Huanuco,Amarilis,12584,Laguna Milpo,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12584,-76.1525,-9.9912,2025-10-13
Ayacucho,Huamanga,Jesus Nazareno,12643,Don Sapo,1. Sitios Naturales,O. Otros,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12643,-74.188627,-13.124501,2025-10-13
Cusco,Cusco,Poroy,13334,Acueducto De La  Fortaleza,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Puentes,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13334,-72.02021,-13.48013,2025-10-13
Huanuco,Huanuco,Amarilis,12587,Laguna Quiullococha,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12587,-76.1439,-9.9956,2025-10-13
Junin,Huancayo,El Tambo,12594,Bosque De Los Pinos De Cochas Chico,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12594,-75.1761,-11.996513,2025-10-13
Junin,Huancayo,El Tambo,12662,Estación Experimental Agraria Santa Ana Junín - Inia,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Centros Cientificos Y Tecnicos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12662,-75.220261,-12.01276,2025-10-13
Junin,Huancayo,El Tambo,12595,Parque De La Siete Leyendas De Cochas Grande,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12595,-75.188433,-11.988008,2025-10-13
Junin,Huancayo,El Tambo,12591,Parque De Los Mates Burilados De Cochas Chico,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12591,-75.19329,-12.00573,2025-10-13
Junin,Huancayo,El Tambo,12592,Catarata El Paacha De Cullpa Alta,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12592,-75.161735,-12.003948,2025-10-13
Lima,Lima,Villa Maria Del Triunfo,12915,Lomas De Villa María Del Triunfo - Área De Conservación Regional Sistema De Lomas De Lima,1. Sitios Naturales,N. Areas Protegidas,Areas De Conservacion Regional,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12915,-76.9219562411422,-12.141145114440103,2025-10-13
Cajamarca,Cajamarca,Cajamarca,12596,Casona Villanueva,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12596,-78.51644,-7.15496,2025-10-13
Ayacucho,La Mar,Santa Rosa,12778,Playa Luisiana,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12778,-73.71745451,-12.66240677,2025-10-13
Ayacucho,Huamanga,Vinchos,12641,Fiesta Patronal Del Señor De Ricra  Vinchos Bajo,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12641,,,2025-10-13
Ayacucho,Huamanga,Vinchos,12720,Carnaval Vinchino,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12720,,,2025-10-13
Ayacucho,Huamanga,Vinchos,12640,Festival Navideño De Vinchos,5. Acontecimientos Programados,Eventos,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12640,,,2025-10-13
Ayacucho,Huamanga,Vinchos,12639,Festival De Todos Los Santos De Tinco,5. Acontecimientos Programados,Eventos,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12639,,,2025-10-13
Ayacucho,Cangallo,Chuschi,12651,Pueblo Tradicional De Quispillaccta,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12651,-74.354778,-13.583887,2025-10-13
Ayacucho,Cangallo,Chuschi,12652,Lagunas De Siembra Y Cosecha De Agua De Lluvia De Quispillaccta,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Centros Cientificos Y Tecnicos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12652,-74.378167,-13.512474,2025-10-13
Cusco,Cusco,Saylla,12612,Sitio Arqueologico De Silkinchani ( Sector A),2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12612,-71.8610853,-13.5547293,2025-10-13
La Libertad,Santiago De Chuco,Cachicadan,12611,Festividad De San Martín De Porres,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12611,,,2025-10-13
Cusco,Cusco,Saylla,12673,Festival Del Chicharon ,5. Acontecimientos Programados,Eventos,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12673,,,2025-10-13
Ancash,Santa,Nepena,12616,La Causa Sanjacinteña,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12616,,,2025-10-13
La Libertad,Santiago De Chuco,Cachicadan,12615,Paseo De Vacas,3. Folclore,Creencias Populares,Tradiciones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12615,,,2025-10-13
Ayacucho,Cangallo,Chuschi,12638,Cascada De Ruqruqa,1. Sitios Naturales,J. Caidas De Agua,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12638,-74.356456,-13.592639,2025-10-13
Pasco,Oxapampa,Villa Rica,12906,Centro Cafetero Aneczú,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Centros Cientificos Y Tecnicos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12906,-75.24922370910645,-10.71551436656397,2025-10-13
Cusco,Paucartambo,Paucartambo,12716,Pueblo De  Paucartambo ,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12716,-71.597052,-13.3179602,2025-10-13
Cusco,La Convencion,Pichari,12775,Cascada Inka Paqcha,1. Sitios Naturales,J. Caidas De Agua,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12775,-73.83563,-12.48655,2025-10-13
Cusco,Cusco,Saylla,13309,Fiesta Patronal De La Virgen Purificada De Saylla,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13309,,,2025-10-13
La Libertad,Santiago De Chuco,Cachicadan,12663,Aniversario De Cachicadán  Semana Cachicadanense,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12663,,,2025-10-13
Cusco,La Convencion,Pichari,12710,Cascada Iyenkivari,1. Sitios Naturales,J. Caidas De Agua,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12710,-73.871599,-12.422054,2025-10-13
Cusco,La Convencion,Pichari,12776,Cañon Del Diablo - Valle Kimpiri,1. Sitios Naturales,E. Canones,Canones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12776,-73.827778,-12.520997,2025-10-13
Cusco,Espinar,Suyckutambo,12661,Pintura Rupestre Ecowasi,2. Manifestaciones Culturales,Sitios Arqueologicos,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12661,-71.564014,-14.918678,2025-10-13
Cusco,Espinar,Suyckutambo,12679,Bosque De Piedras HuayqOpunku,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12679,-71.67057,-15.046968,2025-10-13
Ayacucho,Cangallo,Chuschi,12637,Caverna De Huambo,1. Sitios Naturales,M. Cavidades Naturales,Cavernas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12637,-74.43763,-13.566592,2025-10-13
Cusco,Espinar,Coporaque,12660,Machu Puente,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Puentes,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12660,-71.519035,-14.874849,2025-10-13
Cusco,Espinar,Suyckutambo,12653,Pinturas Rupestres K'Ara Huaykuna,2. Manifestaciones Culturales,Sitios Arqueologicos,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12653,-71.629058,-15.034797,2025-10-13
Ayacucho,Cangallo,Chuschi,12646,Iglesia Del Carmen De Quispillaccta,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12646,-74.354966,-13.5840015,2025-10-13
Ayacucho,Cangallo,Chuschi,12645,Zona Paisajística De Quispillaccta,1. Sitios Naturales,N. Zonas Paisajisticas,Camino Pintoresco,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12645,-74.37506,-13.439695,2025-10-13
Ayacucho,Cangallo,Chuschi,12644,Museo Histórico De Chimaycha,2. Manifestaciones Culturales,Museos Y Otros,Salas De Exhibicion,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12644,-74.354853,-13.583847,2025-10-13
Cusco,La Convencion,Pichari,12772,Pantano De Lagartoccocha,1. Sitios Naturales,G. Cuerpo De Agua,Pantano,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12772,-73.919042,-12.383509,2025-10-13
Cusco,La Convencion,Pichari,12773,Bosque De Quinas,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12773,-73.86349,-12.398793,2025-10-13
Cusco,Espinar,Suyckutambo,12656,Formaciones Rocosas Chiluyo,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12656,-71.643933,-15.036683,2025-10-13
Cusco,Espinar,Suyckutambo,12655,Mirador Perqasqa,1. Sitios Naturales,N. Zonas Paisajisticas,Miradores Naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12655,-71.619339,-15.019869,2025-10-13
Cusco,Espinar,Suyckutambo,12654,Arco Punku,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12654,-71.634983,-15.007856,2025-10-13
Cusco,Espinar,Suyckutambo,12678,Rodal De Puyas De Raimondi Echocollo,1. Sitios Naturales,N. Zonas Paisajisticas,Lugares Pintorescos De Flora Y Fauna,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12678,-71.628331,-15.034617,2025-10-13
Cusco,La Convencion,Pichari,12709,Comunidad Nativa Ashaninka De Kitemotinkiari,3. Folclore,Etnias,Selva,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12709,,,2025-10-13
Arequipa,Caraveli,Atiquipa,12681,Playa Moca,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12681,-74.35617,-15.837442,2025-10-13
Lima,Canete,Mala,12695,Playa Cola De Pato,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12695,-76.65303,-12.68969,2025-10-13
Lima,Canete,Mala,12694,Playa De Bujama,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12694,-76.629559,-12.716894,2025-10-13
Lima,Canete,Mala,12693,Playa Totoritas,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12693,-76.392385,-12.405803,2025-10-13
Lima,Canete,Mala,12692,Playa La Caleta,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12692,-76.632659,-12.730324,2025-10-13
Lima,Huaral,Chancay,12730,Causa A La Chancayana,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12730,,,2025-10-13
Lima,Huaral,Chancay,12729,Pastelillo De Yuca Con Dulce De Camote De Chancay,3. Folclore,Gastronomia,Dulces Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12729,,,2025-10-13
Lima,Huaral,Chancay,12728,La Pachamanca Y Carapulcra Chancayana,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12728,,,2025-10-13
Lima,Huaral,Chancay,12727,El Tradicional Bizcocho Chancay ,3. Folclore,Gastronomia,Dulces Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12727,,,2025-10-13
Lima,Huaral,Chancay,12719,"Feria Gastronomica, Artesanal Y Turística Del Distrito De Chancay",3. Folclore,Ferias Y Mercados,Ferias Gastronomicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12719,,,2025-10-13
Lima,Huaral,Chancay,12726,Festividad De Las Santísimas Cruces De Chancayllo ,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12726,,,2025-10-13
Cusco,La Convencion,Union Ashaninka,12739,Aguas Termales - Kachirinkajari,1. Sitios Naturales,K. Agua Termo-Mineral,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12739,-73.891969,-12.347423,2025-10-13
Lima,Canete,Mala,12731,El Festejo De Bujama,3. Folclore,Musicas Y Danzas,Musica Y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12731,,,2025-10-13
Lima,Canete,Mala,12718,Tejido De Fibra De Plátano Maleño ,3. Folclore,Artesania Y Artes,"Tejidos(Lanas, Fibras De Animales, Fibra Vegetal. Etc)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12718,,,2025-10-13
Lima,Canete,Mala,12708,Los Chicharrones Maleños ,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12708,,,2025-10-13
Lima,Canete,Mala,12707,Yuca A La Olla,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12707,,,2025-10-13
Lima,Canete,Mala,12703,Tamales Maleños,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12703,,,2025-10-13
Lima,Canete,Mala,12702,Picarones De Yuca,3. Folclore,Gastronomia,Dulces Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12702,,,2025-10-13
Lima,Canete,Mala,12701,Las Chapanas ,3. Folclore,Gastronomia,Dulces Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12701,,,2025-10-13
Lima,Canete,Mala,12717,Nectar De Platano De La Isla Maleño ,3. Folclore,Gastronomia,Bebidas Tipicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12717,,,2025-10-13
Lima,Canete,Mala,12700,Carnaval Bujama Negro,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12700,,,2025-10-13
Lima,Canete,Mala,12706,Fiesta De San Pedro,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12706,,,2025-10-13
Lima,Canete,Mala,12705,Las Cujas,3. Folclore,Creencias Populares,Mitos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12705,,,2025-10-13
